order_number,order_line_number,customer_key,product_key,order_date,ship_date,location_key,payment_type,payment_provider,shipping_type,carrier,quantity,unit_price,unit_cost,discount_amount,tax_amount,shipping_cost,line_total,line_profit,order_total,order_status
ORD-00001093,2,CUST-000979,PROD-000232,2024-04-04,2024-04-06,LOC-0038,Digital Wallet,Apple Pay,Overnight,UPS,2,489.8,219.5,0.0,78.37,0.0,979.6,540.6,5132.97,Delivered
ORD-00001094,1,CUST-000911,PROD-000044,2024-11-28,2024-11-29,LOC-0024,Debit Card,Mastercard,Overnight,FedEx,2,1183.06,478.78,0.0,189.29,7.95,2366.12,1408.56,2563.36,Delivered
ORD-00001095,1,CUST-000236,PROD-000231,2024-04-28,2024-04-30,LOC-0033,Digital Wallet,PayPal,Express,UPS,4,1152.69,464.28,0.0,368.86,8.68,4610.76,2753.64,4988.3,Delivered
ORD-00001096,1,CUST-000280,PROD-000331,2025-09-19,2025-09-20,LOC-0029,Debit Card,Visa,Express,FedEx,1,464.14,289.96,0.0,37.13,5.82,464.14,174.18,507.09,Delivered
ORD-00001096,2,CUST-000280,PROD-000263,2025-09-19,2025-09-20,LOC-0029,Debit Card,Visa,Express,FedEx,5,860.7,373.87,0.0,344.28,0.0,4303.5,2434.15,5154.87,Delivered
ORD-00001096,3,CUST-000280,PROD-000475,2025-09-19,2025-09-20,LOC-0029,Debit Card,Visa,Express,FedEx,2,677.06,303.91,87.03,101.37,0.0,1267.09,659.27,6523.33,Delivered
ORD-00001097,1,CUST-000206,PROD-000382,2024-02-16,2024-02-19,LOC-0022,Debit Card,Mastercard,Express,FedEx,3,387.96,268.07,198.8,77.21,6.38,965.08,160.87,1048.67,Delivered
ORD-00001097,2,CUST-000206,PROD-000367,2024-02-16,2024-02-19,LOC-0022,Debit Card,Mastercard,Express,FedEx,5,622.98,249.71,0.0,249.19,0.0,3114.9,1866.35,4412.76,Delivered
ORD-00001098,1,CUST-000307,PROD-000388,2025-06-09,2025-06-11,LOC-0026,Digital Wallet,Apple Pay,Overnight,FedEx,1,552.42,326.57,0.0,44.19,10.13,552.42,225.85,606.74,Delivered
ORD-00001098,2,CUST-000307,PROD-000077,2025-06-09,2025-06-11,LOC-0026,Digital Wallet,Apple Pay,Overnight,FedEx,4,442.62,273.92,0.0,141.64,0.0,1770.48,674.8,2518.86,Delivered
ORD-00001098,3,CUST-000307,PROD-000108,2025-06-09,2025-06-11,LOC-0026,Digital Wallet,Apple Pay,Overnight,FedEx,4,731.84,333.05,0.0,234.19,0.0,2927.36,1595.16,5680.41,Delivered
ORD-00001099,1,CUST-000566,PROD-000161,2024-02-07,2024-02-10,LOC-0030,Digital Wallet,PayPal,Standard,USPS,2,19.74,14.02,0.0,3.16,14.42,39.48,11.44,57.06,Shipped
ORD-00001100,1,CUST-000450,PROD-000296,2025-03-18,2025-03-21,LOC-0002,Digital Wallet,PayPal,Standard,UPS,2,45.96,25.28,0.0,7.35,12.38,91.92,41.36,111.65,Delivered
ORD-00001101,1,CUST-000675,PROD-000352,2025-01-26,2025-01-28,LOC-0015,Digital Wallet,Apple Pay,Express,UPS,4,827.96,388.56,0.0,264.95,11.91,3311.84,1757.6,3588.7,Shipped
ORD-00001102,1,CUST-000602,PROD-000291,2024-09-07,2024-09-08,LOC-0009,Credit Card,American Express,Express,FedEx,5,171.06,116.63,0.0,68.42,10.74,855.3,272.15,934.46,Delivered
ORD-00001103,1,CUST-000391,PROD-000244,2023-11-24,2023-11-26,LOC-0005,Digital Wallet,Apple Pay,Standard,UPS,1,1104.35,450.29,0.0,88.35,14.62,1104.35,654.06,1207.32,Delivered
ORD-00001104,1,CUST-000312,PROD-000424,2024-05-07,2024-05-08,LOC-0036,Credit Card,American Express,Standard,USPS,5,279.49,112.82,0.0,111.8,6.87,1397.45,833.35,1516.12,Delivered
ORD-00001105,1,CUST-000987,PROD-000269,2024-08-19,2024-08-20,LOC-0015,Debit Card,Mastercard,Overnight,UPS,1,146.05,85.5,0.0,11.68,8.69,146.05,60.55,166.42,Delivered
ORD-00001106,1,CUST-000335,PROD-000057,2025-06-17,,LOC-0027,Digital Wallet,Apple Pay,Standard,UPS,2,199.97,104.33,0.0,32.0,9.78,399.94,191.28,441.72,Processing
ORD-00001107,1,CUST-000979,PROD-000159,2024-05-24,,LOC-0014,Credit Card,American Express,Standard,UPS,4,508.61,312.69,0.0,162.76,11.65,2034.44,783.68,2208.85,Processing
ORD-00001108,1,CUST-000589,PROD-000367,2024-10-24,,LOC-0038,Debit Card,Visa,Overnight,FedEx,4,622.98,249.71,0.0,199.35,5.07,2491.92,1493.08,2696.34,Processing
ORD-00001109,1,CUST-000066,PROD-000451,2023-11-26,2023-11-29,LOC-0016,Digital Wallet,PayPal,Overnight,FedEx,4,80.54,40.1,0.0,25.77,10.76,322.16,161.76,358.69,Shipped
ORD-00001109,2,CUST-000066,PROD-000148,2023-11-26,2023-11-29,LOC-0016,Digital Wallet,PayPal,Overnight,FedEx,4,316.65,201.02,0.0,101.33,0.0,1266.6,462.52,1726.62,Shipped
ORD-00001109,3,CUST-000066,PROD-000406,2023-11-26,2023-11-29,LOC-0016,Digital Wallet,PayPal,Overnight,FedEx,3,535.04,380.5,0.0,128.41,0.0,1605.12,463.62,3460.15,Shipped
ORD-00001109,4,CUST-000066,PROD-000436,2023-11-26,2023-11-29,LOC-0016,Digital Wallet,PayPal,Overnight,FedEx,2,141.81,102.5,0.0,22.69,0.0,283.62,78.62,3766.46,Shipped
ORD-00001110,1,CUST-000633,PROD-000292,2024-06-19,2024-06-21,LOC-0025,Credit Card,American Express,Overnight,UPS,1,382.69,231.96,0.0,30.62,14.46,382.69,150.73,427.77,Shipped
ORD-00001111,1,CUST-000892,PROD-000470,2024-08-18,2024-08-21,LOC-0035,Debit Card,Mastercard,Overnight,UPS,1,439.61,326.99,0.0,35.17,12.22,439.61,112.62,487.0,Delivered
ORD-00001112,1,CUST-000506,PROD-000387,2024-05-18,2024-05-21,LOC-0008,Digital Wallet,PayPal,Standard,USPS,1,136.15,102.64,0.0,10.89,12.8,136.15,33.51,159.84,Delivered
ORD-00001113,1,CUST-000169,PROD-000038,2025-10-01,2025-10-04,LOC-0003,Digital Wallet,Google Pay,Standard,USPS,4,241.62,167.97,0.0,77.32,12.46,966.48,294.6,1056.26,Delivered
ORD-00001113,2,CUST-000169,PROD-000204,2025-10-01,2025-10-04,LOC-0003,Digital Wallet,Google Pay,Standard,USPS,1,404.49,203.71,29.5,30.0,0.0,374.99,171.28,1461.25,Delivered
ORD-00001113,3,CUST-000169,PROD-000168,2025-10-01,2025-10-04,LOC-0003,Digital Wallet,Google Pay,Standard,USPS,4,676.36,433.19,0.0,216.44,0.0,2705.44,972.68,4383.13,Delivered
ORD-00001114,1,CUST-000562,PROD-000421,2024-05-03,2024-05-06,LOC-0029,Credit Card,American Express,Express,UPS,3,97.83,67.12,0.0,23.48,6.71,293.49,92.13,323.68,Delivered
ORD-00001115,1,CUST-000103,PROD-000040,2024-05-09,2024-05-10,LOC-0035,Digital Wallet,Apple Pay,Standard,UPS,1,33.0,22.38,0.0,2.64,6.53,33.0,10.62,42.17,Delivered
ORD-00001116,1,CUST-000222,PROD-000357,2024-12-19,2024-12-22,LOC-0035,Debit Card,Visa,Express,UPS,1,851.39,345.77,0.0,68.11,13.12,851.39,505.62,932.62,Shipped
ORD-00001117,1,CUST-000734,PROD-000027,2024-07-07,2024-07-08,LOC-0025,Debit Card,Mastercard,Express,UPS,5,598.36,382.07,611.77,190.4,12.67,2380.03,469.68,2583.1,Delivered
ORD-00001117,2,CUST-000734,PROD-000192,2024-07-07,2024-07-08,LOC-0025,Debit Card,Mastercard,Express,UPS,2,907.24,365.89,96.54,137.44,0.0,1717.94,986.16,4438.48,Delivered
ORD-00001118,1,CUST-000015,PROD-000409,2024-01-18,2024-01-19,LOC-0005,Debit Card,Visa,Standard,USPS,2,269.96,120.01,0.0,43.19,5.44,539.92,299.9,588.55,Delivered
ORD-00001119,1,CUST-000836,PROD-000203,2024-01-22,2024-01-25,LOC-0013,Debit Card,Visa,Overnight,FedEx,4,373.89,205.28,138.72,108.55,8.57,1356.84,535.72,1473.96,Delivered
ORD-00001120,1,CUST-000412,PROD-000113,2024-10-08,2024-10-09,LOC-0025,Debit Card,Visa,Express,UPS,1,663.72,403.92,0.0,53.1,7.78,663.72,259.8,724.6,Delivered
ORD-00001121,1,CUST-000045,PROD-000256,2024-03-07,2024-03-08,LOC-0027,Debit Card,Mastercard,Overnight,FedEx,1,380.99,251.33,0.0,30.48,12.91,380.99,129.66,424.38,Delivered
ORD-00001121,2,CUST-000045,PROD-000292,2024-03-07,2024-03-08,LOC-0027,Debit Card,Mastercard,Overnight,FedEx,2,382.69,231.96,0.0,61.23,0.0,765.38,301.46,1250.99,Delivered
ORD-00001122,1,CUST-000333,PROD-000090,2025-08-26,,LOC-0025,Credit Card,American Express,Express,FedEx,3,246.72,171.81,0.0,59.21,11.66,740.16,224.73,811.03,Cancelled
ORD-00001123,1,CUST-000019,PROD-000328,2025-02-22,2025-02-25,LOC-0029,Digital Wallet,Apple Pay,Overnight,FedEx,2,96.47,39.43,0.0,15.44,12.05,192.94,114.08,220.43,Delivered
ORD-00001124,1,CUST-000022,PROD-000220,2025-07-15,2025-07-16,LOC-0020,Debit Card,Visa,Overnight,UPS,2,296.59,202.49,0.0,47.45,5.6,593.18,188.2,646.23,Delivered
ORD-00001125,1,CUST-000304,PROD-000473,2025-03-29,2025-03-31,LOC-0014,Credit Card,Visa,Standard,UPS,5,392.88,188.08,0.0,157.15,9.44,1964.4,1024.0,2130.99,Delivered
ORD-00001125,2,CUST-000304,PROD-000069,2025-03-29,2025-03-31,LOC-0014,Credit Card,Visa,Standard,UPS,3,192.4,133.84,0.0,46.18,0.0,577.2,175.68,2754.37,Delivered
ORD-00001125,3,CUST-000304,PROD-000021,2025-03-29,2025-03-31,LOC-0014,Credit Card,Visa,Standard,UPS,5,315.51,128.04,0.0,126.2,0.0,1577.55,937.35,4458.12,Delivered
ORD-00001126,1,CUST-000833,PROD-000125,2025-07-27,2025-07-28,LOC-0015,Digital Wallet,PayPal,Express,FedEx,2,220.59,140.05,0.0,35.29,14.07,441.18,161.08,490.54,Delivered
ORD-00001127,1,CUST-000255,PROD-000165,2025-01-26,2025-01-29,LOC-0015,Digital Wallet,Apple Pay,Overnight,FedEx,2,326.92,131.11,0.0,52.31,5.06,653.84,391.62,711.21,Shipped
ORD-00001127,2,CUST-000255,PROD-000036,2025-01-26,2025-01-29,LOC-0015,Digital Wallet,Apple Pay,Overnight,FedEx,2,357.81,163.82,177.76,43.03,0.0,537.86,210.22,1292.1,Shipped
ORD-00001127,3,CUST-000255,PROD-000065,2025-01-26,2025-01-29,LOC-0015,Digital Wallet,Apple Pay,Overnight,FedEx,1,135.43,86.6,21.64,9.1,0.0,113.79,27.19,1414.99,Shipped
ORD-00001127,4,CUST-000255,PROD-000105,2025-01-26,2025-01-29,LOC-0015,Digital Wallet,Apple Pay,Overnight,FedEx,2,775.64,428.94,0.0,124.1,0.0,1551.28,693.4,3090.37,Shipped
ORD-00001128,1,CUST-000479,PROD-000091,2025-08-20,2025-08-23,LOC-0013,Debit Card,Visa,Express,UPS,5,336.54,211.34,0.0,134.62,7.85,1682.7,626.0,1825.17,Delivered
ORD-00001129,1,CUST-000651,PROD-000194,2025-09-04,2025-09-06,LOC-0006,Digital Wallet,PayPal,Express,UPS,2,575.19,289.63,0.0,92.03,9.23,1150.38,571.12,1251.64,Delivered
ORD-00001130,1,CUST-000444,PROD-000438,2024-03-02,2024-03-04,LOC-0002,Digital Wallet,Apple Pay,Express,UPS,1,866.99,350.57,0.0,69.36,14.22,866.99,516.42,950.57,Shipped
ORD-00001131,1,CUST-000157,PROD-000157,2023-11-11,2023-11-12,LOC-0017,Digital Wallet,Apple Pay,Express,UPS,4,607.49,316.41,0.0,194.4,10.62,2429.96,1164.32,2634.98,Delivered
ORD-00001132,1,CUST-000342,PROD-000003,2023-11-21,2023-11-23,LOC-0013,Credit Card,American Express,Standard,UPS,1,288.39,142.29,0.0,23.07,12.3,288.39,146.1,323.76,Delivered
ORD-00001133,1,CUST-000415,PROD-000251,2025-03-10,,LOC-0026,Digital Wallet,PayPal,Express,UPS,3,272.93,156.65,0.0,65.5,10.88,818.79,348.84,895.17,Processing
ORD-00001134,1,CUST-000040,PROD-000084,2024-03-02,,LOC-0008,Digital Wallet,Apple Pay,Overnight,FedEx,2,648.7,337.61,0.0,103.79,14.57,1297.4,622.18,1415.76,Cancelled
ORD-00001134,2,CUST-000040,PROD-000385,2024-03-02,,LOC-0008,Digital Wallet,Apple Pay,Overnight,FedEx,3,595.02,253.2,0.0,142.8,0.0,1785.06,1025.46,3343.62,Cancelled
ORD-00001135,1,CUST-000706,PROD-000127,2023-11-18,2023-11-19,LOC-0025,Digital Wallet,Apple Pay,Overnight,UPS,2,57.7,30.71,0.0,9.23,14.21,115.4,53.98,138.84,Delivered
ORD-00001136,1,CUST-000724,PROD-000234,2024-05-02,2024-05-05,LOC-0010,Debit Card,Mastercard,Overnight,FedEx,2,560.93,415.23,0.0,89.75,11.02,1121.86,291.4,1222.63,Delivered
ORD-00001136,2,CUST-000724,PROD-000431,2024-05-02,2024-05-05,LOC-0010,Debit Card,Mastercard,Overnight,FedEx,2,218.83,114.87,89.37,27.86,0.0,348.29,118.55,1598.78,Delivered
ORD-00001137,1,CUST-000939,PROD-000466,2024-08-11,2024-08-14,LOC-0038,Credit Card,Mastercard,Overnight,FedEx,2,60.61,39.34,0.0,9.7,6.66,121.22,42.54,137.58,Delivered
ORD-00001138,1,CUST-000709,PROD-000211,2023-11-23,2023-11-26,LOC-0025,Debit Card,Mastercard,Overnight,UPS,1,257.02,136.74,42.29,17.18,12.98,214.73,77.99,244.89,Delivered
ORD-00001138,2,CUST-000709,PROD-000138,2023-11-23,2023-11-26,LOC-0025,Debit Card,Mastercard,Overnight,UPS,2,500.6,243.5,0.0,80.1,0.0,1001.2,514.2,1326.19,Delivered
ORD-00001139,1,CUST-000316,PROD-000036,2025-02-08,2025-02-09,LOC-0032,Credit Card,Visa,Standard,USPS,4,357.81,163.82,0.0,114.5,11.55,1431.24,775.96,1557.29,Delivered
ORD-00001139,2,CUST-000316,PROD-000088,2025-02-08,2025-02-09,LOC-0032,Credit Card,Visa,Standard,USPS,2,582.19,306.06,0.0,93.15,0.0,1164.38,552.26,2814.82,Delivered
ORD-00001139,3,CUST-000316,PROD-000102,2025-02-08,2025-02-09,LOC-0032,Credit Card,Visa,Standard,USPS,4,288.86,123.93,276.96,70.28,0.0,878.48,382.76,3763.58,Delivered
ORD-00001140,1,CUST-000834,PROD-000133,2024-08-21,2024-08-22,LOC-0004,Credit Card,American Express,Standard,UPS,4,242.26,113.16,0.0,77.52,14.13,969.04,516.4,1060.69,Delivered
ORD-00001141,1,CUST-000652,PROD-000142,2024-09-10,2024-09-12,LOC-0006,Digital Wallet,Apple Pay,Standard,USPS,1,1121.14,478.73,0.0,89.69,10.86,1121.14,642.41,1221.69,Delivered
ORD-00001142,1,CUST-000689,PROD-000341,2024-09-05,2024-09-06,LOC-0004,Debit Card,Mastercard,Standard,USPS,5,1003.07,407.77,0.0,401.23,5.42,5015.35,2976.5,5422.0,Shipped
ORD-00001143,1,CUST-000811,PROD-000243,2023-12-03,2023-12-06,LOC-0034,Debit Card,Mastercard,Express,UPS,3,526.78,386.89,0.0,126.43,8.37,1580.34,419.67,1715.14,Delivered
ORD-00001144,1,CUST-000352,PROD-000205,2025-09-11,,LOC-0016,Digital Wallet,PayPal,Overnight,UPS,4,468.32,220.73,0.0,149.86,14.75,1873.28,990.36,2037.89,Cancelled
ORD-00001144,2,CUST-000352,PROD-000413,2025-09-11,,LOC-0016,Digital Wallet,PayPal,Overnight,UPS,1,420.37,192.87,94.21,26.09,0.0,326.16,133.29,2390.14,Cancelled
ORD-00001145,1,CUST-000856,PROD-000063,2025-01-16,,LOC-0009,Credit Card,Visa,Overnight,FedEx,5,761.88,380.42,0.0,304.75,11.99,3809.4,1907.3,4126.14,Processing
ORD-00001145,2,CUST-000856,PROD-000189,2025-01-16,,LOC-0009,Credit Card,Visa,Overnight,FedEx,4,735.65,303.96,0.0,235.41,0.0,2942.6,1726.76,7304.15,Processing
ORD-00001146,1,CUST-000487,PROD-000491,2025-08-05,2025-08-08,LOC-0013,Credit Card,Visa,Overnight,UPS,3,323.54,213.1,118.46,68.17,5.46,852.16,212.86,925.79,Delivered
ORD-00001146,2,CUST-000487,PROD-000167,2025-08-05,2025-08-08,LOC-0013,Credit Card,Visa,Overnight,UPS,4,903.53,469.34,0.0,289.13,0.0,3614.12,1736.76,4829.04,Delivered
ORD-00001147,1,CUST-000757,PROD-000338,2024-03-20,2024-03-21,LOC-0023,Digital Wallet,Apple Pay,Express,UPS,1,276.62,156.45,0.0,22.13,7.94,276.62,120.17,306.69,Delivered
ORD-00001148,1,CUST-000147,PROD-000255,2025-05-30,,LOC-0037,Credit Card,Visa,Standard,UPS,1,760.89,315.39,0.0,60.87,11.73,760.89,445.5,833.49,Processing
ORD-00001149,1,CUST-000896,PROD-000277,2024-06-22,2024-06-24,LOC-0008,Digital Wallet,Google Pay,Overnight,UPS,2,871.46,447.2,0.0,139.43,6.7,1742.92,848.52,1889.05,Delivered
ORD-00001149,2,CUST-000896,PROD-000359,2024-06-22,2024-06-24,LOC-0008,Digital Wallet,Google Pay,Overnight,UPS,1,515.94,381.62,128.3,31.01,0.0,387.64,6.02,2307.7,Delivered
ORD-00001150,1,CUST-000952,PROD-000369,2025-06-14,,LOC-0025,Debit Card,Mastercard,Standard,UPS,3,165.04,83.0,0.0,39.61,14.52,495.12,246.12,549.25,Processing
ORD-00001151,1,CUST-000682,PROD-000171,2023-11-15,2023-11-18,LOC-0032,Credit Card,Mastercard,Overnight,UPS,2,433.17,175.83,0.0,69.31,12.66,866.34,514.68,948.31,Delivered
ORD-00001152,1,CUST-000660,PROD-000115,2024-05-21,2024-05-24,LOC-0025,Digital Wallet,Apple Pay,Standard,UPS,3,407.91,203.62,82.65,91.29,5.89,1141.08,530.22,1238.26,Delivered
ORD-00001152,2,CUST-000660,PROD-000480,2024-05-21,2024-05-24,LOC-0025,Digital Wallet,Apple Pay,Standard,UPS,2,250.2,127.44,0.0,40.03,0.0,500.4,245.52,1778.69,Delivered
ORD-00001153,1,CUST-000377,PROD-000032,2025-09-30,2025-10-02,LOC-0025,Credit Card,Visa,Express,FedEx,5,1080.17,468.3,0.0,432.07,13.47,5400.85,3059.35,5846.39,Delivered
ORD-00001153,2,CUST-000377,PROD-000164,2025-09-30,2025-10-02,LOC-0025,Credit Card,Visa,Express,FedEx,3,232.99,132.54,0.0,55.92,0.0,698.97,301.35,6601.28,Delivered
ORD-00001153,3,CUST-000377,PROD-000065,2025-09-30,2025-10-02,LOC-0025,Credit Card,Visa,Express,FedEx,5,135.43,86.6,0.0,54.17,0.0,677.15,244.15,7332.6,Delivered
ORD-00001154,1,CUST-000110,PROD-000418,2025-09-11,2025-09-14,LOC-0030,Digital Wallet,PayPal,Standard,UPS,3,543.84,413.42,0.0,130.52,10.0,1631.52,391.26,1772.04,Delivered
ORD-00001155,1,CUST-000616,PROD-000258,2025-02-11,2025-02-14,LOC-0003,Digital Wallet,PayPal,Express,FedEx,1,362.01,212.88,0.0,28.96,13.48,362.01,149.13,404.45,Delivered
ORD-00001156,1,CUST-000647,PROD-000415,2024-06-30,2024-07-02,LOC-0019,Digital Wallet,Apple Pay,Standard,USPS,3,787.09,321.76,456.56,152.38,13.48,1904.71,939.43,2070.57,Shipped
ORD-00001156,2,CUST-000647,PROD-000116,2024-06-30,2024-07-02,LOC-0019,Digital Wallet,Apple Pay,Standard,USPS,1,720.99,365.81,0.0,57.68,0.0,720.99,355.18,2849.24,Shipped
ORD-00001156,3,CUST-000647,PROD-000439,2024-06-30,2024-07-02,LOC-0019,Digital Wallet,Apple Pay,Standard,USPS,4,750.45,301.53,0.0,240.14,0.0,3001.8,1795.68,6091.18,Shipped
ORD-00001157,1,CUST-000835,PROD-000217,2025-03-21,2025-03-22,LOC-0002,Digital Wallet,Apple Pay,Express,FedEx,4,300.95,159.41,0.0,96.3,12.58,1203.8,566.16,1312.68,Delivered
ORD-00001158,1,CUST-000541,PROD-000068,2025-03-25,2025-03-27,LOC-0013,Digital Wallet,Apple Pay,Standard,USPS,3,320.42,178.49,0.0,76.9,10.8,961.26,425.79,1048.96,Shipped
ORD-00001158,2,CUST-000541,PROD-000436,2025-03-25,2025-03-27,LOC-0013,Digital Wallet,Apple Pay,Standard,USPS,3,141.81,102.5,0.0,34.03,0.0,425.43,117.93,1508.42,Shipped
ORD-00001159,1,CUST-000141,PROD-000112,2024-02-18,2024-02-20,LOC-0019,Credit Card,American Express,Standard,UPS,2,1081.38,473.4,0.0,173.02,5.09,2162.76,1215.96,2340.87,Delivered
ORD-00001159,2,CUST-000141,PROD-000295,2024-02-18,2024-02-20,LOC-0019,Credit Card,American Express,Standard,UPS,1,630.04,484.27,0.0,50.4,0.0,630.04,145.77,3021.31,Delivered
ORD-00001159,3,CUST-000141,PROD-000076,2024-02-18,2024-02-20,LOC-0019,Credit Card,American Express,Standard,UPS,4,423.54,280.32,0.0,135.53,0.0,1694.16,572.88,4851.0,Delivered
ORD-00001160,1,CUST-000862,PROD-000092,2024-09-08,2024-09-09,LOC-0007,Digital Wallet,PayPal,Express,UPS,1,659.13,446.49,100.9,44.66,8.38,558.23,111.74,611.27,Delivered
ORD-00001161,1,CUST-000153,PROD-000124,2024-09-04,2024-09-06,LOC-0016,Credit Card,Visa,Standard,USPS,4,727.4,448.21,0.0,232.77,11.88,2909.6,1116.76,3154.25,Delivered
ORD-00001161,2,CUST-000153,PROD-000335,2024-09-04,2024-09-06,LOC-0016,Credit Card,Visa,Standard,USPS,4,487.67,246.21,0.0,156.05,0.0,1950.68,965.84,5260.98,Delivered
ORD-00001161,3,CUST-000153,PROD-000344,2024-09-04,2024-09-06,LOC-0016,Credit Card,Visa,Standard,USPS,1,69.47,32.44,0.0,5.56,0.0,69.47,37.03,5336.01,Delivered
ORD-00001161,4,CUST-000153,PROD-000333,2024-09-04,2024-09-06,LOC-0016,Credit Card,Visa,Standard,USPS,4,637.42,262.54,0.0,203.97,0.0,2549.68,1499.52,8089.66,Delivered
ORD-00001162,1,CUST-000377,PROD-000329,2025-07-13,2025-07-14,LOC-0006,Credit Card,Mastercard,Express,UPS,5,191.87,108.33,0.0,76.75,10.87,959.35,417.7,1046.97,Delivered
ORD-00001162,2,CUST-000377,PROD-000246,2025-07-13,2025-07-14,LOC-0006,Credit Card,Mastercard,Express,UPS,3,425.22,232.33,0.0,102.05,0.0,1275.66,578.67,2424.68,Delivered
ORD-00001163,1,CUST-000608,PROD-000065,2025-02-22,2025-02-24,LOC-0028,Debit Card,Mastercard,Overnight,FedEx,1,135.43,86.6,0.0,10.83,12.14,135.43,48.83,158.4,Delivered
ORD-00001163,2,CUST-000608,PROD-000276,2025-02-22,2025-02-24,LOC-0028,Debit Card,Mastercard,Overnight,FedEx,2,244.09,166.06,0.0,39.05,0.0,488.18,156.06,685.63,Delivered
ORD-00001163,3,CUST-000608,PROD-000202,2025-02-22,2025-02-24,LOC-0028,Debit Card,Mastercard,Overnight,FedEx,5,296.42,203.22,0.0,118.57,0.0,1482.1,466.0,2286.3,Delivered
ORD-00001163,4,CUST-000608,PROD-000272,2025-02-22,2025-02-24,LOC-0028,Debit Card,Mastercard,Overnight,FedEx,4,423.03,301.2,367.92,105.94,0.0,1324.2,119.4,3716.44,Delivered
ORD-00001164,1,CUST-000839,PROD-000442,2024-03-10,2024-03-11,LOC-0014,Credit Card,Mastercard,Standard,UPS,5,251.96,132.84,0.0,100.78,5.05,1259.8,595.6,1365.63,Shipped
ORD-00001165,1,CUST-000322,PROD-000083,2024-09-27,2024-09-28,LOC-0037,Debit Card,Visa,Overnight,UPS,1,290.34,185.81,0.0,23.23,13.51,290.34,104.53,327.08,Delivered
ORD-00001166,1,CUST-000128,PROD-000484,2025-09-03,2025-09-05,LOC-0035,Credit Card,American Express,Express,UPS,1,110.09,49.25,0.0,8.81,5.46,110.09,60.84,124.36,Delivered
ORD-00001166,2,CUST-000128,PROD-000464,2025-09-03,2025-09-05,LOC-0035,Credit Card,American Express,Express,UPS,3,906.87,441.64,0.0,217.65,0.0,2720.61,1395.69,3062.62,Delivered
ORD-00001167,1,CUST-000591,PROD-000276,2025-10-01,2025-10-03,LOC-0034,Digital Wallet,PayPal,Overnight,FedEx,5,244.09,166.06,0.0,97.64,5.99,1220.45,390.15,1324.08,Delivered
ORD-00001167,2,CUST-000591,PROD-000122,2025-10-01,2025-10-03,LOC-0034,Digital Wallet,PayPal,Overnight,FedEx,1,402.97,164.71,44.3,28.69,0.0,358.67,193.96,1711.44,Delivered
ORD-00001167,3,CUST-000591,PROD-000491,2025-10-01,2025-10-03,LOC-0034,Digital Wallet,PayPal,Overnight,FedEx,2,323.54,213.1,0.0,51.77,0.0,647.08,220.88,2410.29,Delivered
ORD-00001168,1,CUST-000368,PROD-000282,2024-12-24,2024-12-27,LOC-0040,Digital Wallet,Apple Pay,Standard,USPS,3,375.63,238.04,0.0,90.15,11.5,1126.89,412.77,1228.54,Delivered
ORD-00001169,1,CUST-000468,PROD-000105,2025-07-16,2025-07-18,LOC-0028,Credit Card,American Express,Overnight,FedEx,1,775.64,428.94,0.0,62.05,7.69,775.64,346.7,845.38,Delivered
ORD-00001170,1,CUST-000662,PROD-000421,2025-06-13,2025-06-15,LOC-0037,Credit Card,American Express,Express,UPS,2,97.83,67.12,0.0,15.65,12.88,195.66,61.42,224.19,Delivered
ORD-00001171,1,CUST-000988,PROD-000057,2024-04-17,2024-04-18,LOC-0018,Credit Card,Mastercard,Overnight,FedEx,5,199.97,104.33,0.0,79.99,8.29,999.85,478.2,1088.13,Delivered
ORD-00001172,1,CUST-000932,PROD-000006,2025-07-01,2025-07-03,LOC-0010,Debit Card,Visa,Express,FedEx,1,270.46,111.77,0.0,21.64,14.69,270.46,158.69,306.79,Delivered
ORD-00001173,1,CUST-000108,PROD-000421,2024-09-17,2024-09-18,LOC-0012,Debit Card,Mastercard,Overnight,FedEx,4,97.83,67.12,46.87,27.56,10.72,344.45,75.97,382.73,Shipped
ORD-00001174,1,CUST-000278,PROD-000093,2025-07-10,2025-07-11,LOC-0011,Digital Wallet,PayPal,Express,UPS,3,1001.45,484.93,0.0,240.35,11.78,3004.35,1549.56,3256.48,Delivered
ORD-00001174,2,CUST-000278,PROD-000283,2025-07-10,2025-07-11,LOC-0011,Digital Wallet,PayPal,Express,UPS,5,740.27,352.81,0.0,296.11,0.0,3701.35,1937.3,7253.94,Delivered
ORD-00001175,1,CUST-000607,PROD-000065,2024-06-18,2024-06-19,LOC-0033,Credit Card,American Express,Overnight,UPS,2,135.43,86.6,0.0,21.67,12.35,270.86,97.66,304.88,Delivered
ORD-00001176,1,CUST-000743,PROD-000235,2024-02-25,2024-02-27,LOC-0016,Digital Wallet,Apple Pay,Overnight,UPS,2,443.24,199.82,0.0,70.92,8.54,886.48,486.84,965.94,Delivered
ORD-00001177,1,CUST-000294,PROD-000326,2024-01-11,2024-01-13,LOC-0034,Debit Card,Visa,Express,FedEx,1,968.65,468.73,0.0,77.49,9.07,968.65,499.92,1055.21,Delivered
ORD-00001178,1,CUST-000093,PROD-000295,2024-05-17,2024-05-18,LOC-0016,Credit Card,Mastercard,Standard,UPS,1,630.04,484.27,67.52,45.0,14.3,562.52,78.25,621.82,Delivered
